ACTUAL_NUM_TASKS,CRITICAL_PATH_TASKS,DAG_DEPTH,ENERGY_JOULES,MAX_PARALLEL_WIDTH,NUM_EDGES,NUM_TASK_CATEGORIES,PLATFORM_CORES_PER_HOST,PLATFORM_DISK_BW_MBPS,PLATFORM_HOST_SPEED_GF,PLATFORM_NAME,PLATFORM_NET_BW_MBPS,PLATFORM_NET_LATENCY_MS,PLATFORM_NUM_HOSTS,PLATFORM_TOTAL_CORES,PLATFORM_WATT_BUSY,PLATFORM_WATT_IDLE,SIMULATED_MAKESPAN_SEC,TOTAL_INPUT_BYTES,WORKFLOW_TYPE
998,2,1,3.46,997,997,2,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.031082,18131551,Seismology
998,2,1,3.47,997,997,2,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.030992,18008749,Seismology
998,2,1,3.45,997,997,2,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.03084,17913651,Seismology
998,2,1,3.48,997,997,2,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.031154,18060809,Seismology
998,2,1,3.57,997,997,2,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.031775,18391031,Seismology
998,2,1,3.47,997,997,2,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.031128,18126352,Seismology
998,2,1,3.44,997,997,2,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.030891,17905656,Seismology
998,2,1,4.66,997,997,2,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.030424,18171238,Seismology
998,2,1,4.63,997,997,2,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.029863,17730736,Seismology
998,2,1,4.69,997,997,2,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.030368,18084018,Seismology
998,2,1,4.68,997,997,2,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.030355,18233158,Seismology
998,2,1,4.69,997,997,2,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.030417,18185908,Seismology
998,2,1,4.74,997,997,2,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.030662,18047785,Seismology
998,2,1,4.72,997,997,2,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.030648,18231248,Seismology
998,2,1,4.72,997,997,2,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.030664,18320155,Seismology
998,2,1,4.73,997,997,2,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.030669,18119386,Seismology
998,2,1,4.63,997,997,2,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.030126,18058063,Seismology
998,2,1,14.38,997,997,2,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.029652,17771707,Seismology
998,2,1,14.73,997,997,2,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.030509,18265049,Seismology
998,2,1,14.7,997,997,2,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.030454,18079275,Seismology
998,2,1,14.7,997,997,2,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.030406,18101520,Seismology
998,2,1,14.62,997,997,2,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.030153,17926422,Seismology
998,2,1,14.4,997,997,2,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.029821,17766454,Seismology
998,2,1,14.51,997,997,2,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.029991,17902440,Seismology
998,2,1,14.58,997,997,2,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.030117,18002533,Seismology
998,2,1,14.61,997,997,2,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.030223,17985631,Seismology
998,2,1,14.83,997,997,2,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.030618,18195857,Seismology
97,8,7,1010.41,34,220,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,13.640566,3907692404,Montage
97,8,7,1045.89,34,225,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,14.128655,3939760460,Montage
97,8,7,1062.22,34,210,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,14.301317,4035463098,Montage
97,8,7,1001.86,34,209,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,13.523695,3959814738,Montage
97,8,7,1044.64,34,211,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,14.006455,4386522520,Montage
97,8,7,1022.94,34,210,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,13.813077,3914796573,Montage
96,8,7,1029.84,30,190,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,13.918779,4340074159,Montage
96,8,7,1053.0,30,190,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,14.233781,4446727459,Montage
97,8,7,946.43,34,210,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,12.762379,3978842026,Montage
97,8,7,1286.84,34,210,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,17.438318,5826146510,Montage
96,8,7,1915.92,30,190,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,14.133349,4543255773,Montage
97,8,7,1897.26,34,217,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,13.992072,4030855452,Montage
97,8,7,1825.02,34,209,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,13.457273,4010368902,Montage
97,8,7,1757.98,34,215,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,12.95246,3800529364,Montage
96,8,7,1832.7,30,190,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,13.516516,4191110512,Montage
97,8,7,1839.77,34,207,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,13.566614,4232102701,Montage
97,8,7,1904.76,34,217,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,14.047349,3909610877,Montage
97,8,7,1811.18,34,208,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,13.353162,3906846101,Montage
97,8,7,2280.71,34,209,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,16.716177,3837877747,Montage
97,8,7,1814.3,34,213,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,13.377643,3970890856,Montage
97,8,7,6506.23,34,244,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,14.425498,3842888881,Montage
97,8,7,6056.67,34,210,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,13.42653,4047538201,Montage
97,8,7,6319.92,34,225,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,13.977616,3904497315,Montage
96,8,7,6334.36,30,190,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,14.044815,4428473743,Montage
97,8,7,6042.83,34,212,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,13.39571,3930926598,Montage
97,8,7,6211.31,34,208,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,13.768107,4211034029,Montage
97,8,7,6049.57,34,221,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,13.404302,3916631804,Montage
97,8,7,5958.34,34,212,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,13.207903,3844135108,Montage
96,8,7,6323.67,30,190,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,14.021167,4269059380,Montage
96,8,7,6253.2,30,190,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,13.855452,4341654603,Montage
147,8,7,1313.86,66,336,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,17.63924,4709497324,Montage
147,8,7,1368.55,66,336,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,18.452983,4923318292,Montage
146,8,7,1332.64,65,333,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,17.952559,4979483124,Montage
147,8,7,1488.39,66,337,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,20.099151,5455417107,Montage
147,8,7,1309.74,66,336,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,17.485005,5169780565,Montage
146,8,7,1341.78,65,331,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,18.086493,4848842133,Montage
147,8,7,1332.15,66,336,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,17.951159,4808767461,Montage
148,8,7,1377.59,67,339,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,18.577159,5281513485,Montage
147,8,7,1391.09,66,337,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,18.723817,4950469172,Montage
148,8,7,1311.19,72,352,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,17.659294,4521707881,Montage
146,8,7,2364.68,65,341,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,17.427356,4831892000,Montage
146,8,7,2452.92,65,333,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,18.076776,5022818085,Montage
148,8,7,2436.92,67,339,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,17.962213,4816395111,Montage
146,8,7,2548.57,65,333,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,18.735441,5286001025,Montage
147,8,7,3373.11,71,356,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,24.718912,4383595177,Montage
145,8,7,2310.65,71,351,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,17.028607,4272127318,Montage
147,8,7,2538.35,66,346,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,18.648599,5380425078,Montage
146,8,7,2329.66,65,333,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,17.16561,4714639397,Montage
146,8,7,2304.49,65,333,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,16.981409,4734003028,Montage
147,8,7,2416.3,66,336,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,17.809628,4874864453,Montage
146,8,7,7934.1,65,333,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,17.568867,4901507159,Montage
146,8,7,8038.63,65,333,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,17.814856,5198633737,Montage
147,8,7,8070.32,66,336,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,17.886432,4811789995,Montage
147,8,7,8027.33,66,336,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,17.790871,4970779111,Montage
147,8,7,7661.28,73,355,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,16.9788,4294449743,Montage
145,8,7,7410.09,64,330,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,16.417777,4576839361,Montage
147,8,7,8122.31,66,336,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,17.999157,4993578119,Montage
148,8,7,7802.47,72,356,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,17.291076,4345299430,Montage
147,8,7,7659.24,66,346,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,16.971763,4621125519,Montage
147,8,7,8234.68,66,336,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,18.250039,4895458115,Montage
195,8,7,1751.96,89,447,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,23.352842,6528572225,Montage
196,8,7,1747.09,90,455,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,23.535383,6274463408,Montage
196,8,7,1774.2,95,481,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,23.904313,6037922738,Montage
197,8,7,1881.45,91,458,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,25.383532,7032229389,Montage
198,8,7,1827.03,92,466,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,24.634295,6457366574,Montage
195,8,7,1709.39,94,467,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,23.00243,5960732058,Montage
196,8,7,1800.09,90,468,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,24.228425,6335834003,Montage
195,8,7,1747.55,89,450,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,23.52561,6203738386,Montage
196,8,7,1687.9,90,457,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,22.721146,6111329024,Montage
198,8,7,1792.16,92,458,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,24.143849,6298332876,Montage
197,8,7,3240.61,96,494,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,23.885292,5924177026,Montage
197,8,7,3098.73,98,498,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,22.828331,5839463556,Montage
196,8,7,3239.19,90,463,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,23.753724,6338620270,Montage
197,8,7,3113.51,91,468,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,22.931327,6125954772,Montage
198,8,7,3224.56,97,512,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,23.766404,5683761429,Montage
198,8,7,3096.8,90,470,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,22.804908,6224467977,Montage
195,8,7,3162.85,89,449,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,23.305298,6238549596,Montage
195,8,7,3205.92,89,447,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,23.627571,6339190107,Montage
197,8,7,3266.88,91,456,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,24.080131,6551289957,Montage
195,8,7,3300.07,89,459,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,24.315109,6507228248,Montage
195,8,7,10303.15,96,486,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,22.833403,5692526012,Montage
198,8,7,10535.47,92,471,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,23.282993,6150295335,Montage
198,8,7,10929.46,90,471,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,24.221379,6519430957,Montage
198,8,7,10342.76,92,461,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,22.918645,6118601915,Montage
195,8,7,11164.87,89,464,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,24.746711,6373774416,Montage
195,8,7,10506.81,91,455,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,23.26704,6146829858,Montage
198,8,7,11066.66,92,493,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,24.520214,6333369154,Montage
196,8,7,10153.55,90,454,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,22.498951,6160386192,Montage
198,8,7,10842.41,92,476,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,24.030778,6337090582,Montage
198,8,7,10941.4,90,470,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,24.248967,6351530138,Montage
246,8,7,2040.54,151,636,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,27.51159,5606596316,Montage
246,8,7,1908.81,151,618,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,25.622415,5551890774,Montage
246,8,7,1976.83,151,618,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,26.659531,5652625045,Montage
246,8,7,1987.08,151,636,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,26.842947,5632851356,Montage
246,8,7,1932.51,151,618,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,26.094703,5657282820,Montage
246,8,7,1930.48,151,636,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,26.039758,5458124988,Montage
246,8,7,1989.39,151,618,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,26.876312,6122830849,Montage
246,8,7,2777.11,151,618,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,37.191857,5637602278,Montage
241,8,7,1858.5,157,633,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,25.061101,4874325701,Montage
246,8,7,2067.61,151,636,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,27.921496,5626821026,Montage
246,8,7,3599.52,151,618,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,26.544156,6580084264,Montage
241,8,7,3402.15,157,633,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,25.092878,4894305208,Montage
241,8,7,3310.73,157,633,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,24.415891,4789677533,Montage
246,8,7,3531.99,151,618,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,26.013324,5487803479,Montage
246,8,7,3414.21,151,618,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,25.174406,5380998754,Montage
246,8,7,3434.52,151,618,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,25.31623,5378100522,Montage
246,8,7,3262.9,151,618,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,24.053638,5374991640,Montage
246,8,7,3423.81,151,618,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,25.2308,5737178260,Montage
246,8,7,3662.93,151,636,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,27.007758,6216255912,Montage
246,8,7,3763.01,151,618,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,27.756624,6032792657,Montage
246,8,7,11493.17,151,618,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,25.478416,5408513408,Montage
246,8,7,11995.18,151,618,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,26.588856,5712439844,Montage
246,8,7,12059.69,151,618,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,26.73678,5902897578,Montage
241,8,7,11734.64,157,631,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,26.01929,4837771700,Montage
246,8,7,11785.33,151,618,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,26.108087,5588973776,Montage
246,8,7,11884.43,151,636,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,26.347975,5478902541,Montage
246,8,7,11896.36,151,618,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,26.374218,5720107172,Montage
241,8,7,11112.83,157,633,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,24.607786,4908727805,Montage
246,8,7,12260.71,151,618,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,27.17954,5648109938,Montage
246,8,7,11880.16,151,618,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,26.336722,5592179025,Montage
291,8,7,2146.72,186,752,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,28.970612,5902127093,Montage
295,8,7,2313.4,199,805,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,31.267196,5560707462,Montage
291,8,7,2221.08,186,752,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,29.973368,5977729352,Montage
291,8,7,2431.6,186,751,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,32.631469,6134599633,Montage
291,8,7,2409.89,186,788,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,32.587138,6310685859,Montage
291,8,7,2339.38,186,752,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,31.618562,6113003657,Montage
296,8,7,2394.7,180,740,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,32.306624,6883327504,Montage
296,8,7,9325.32,180,740,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,124.811306,6493101327,Montage
296,8,7,2422.67,180,740,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,32.685167,7017438077,Montage
296,8,7,2329.11,180,740,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,31.324374,7025631742,Montage
291,8,7,4147.73,186,755,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,30.589857,6024161131,Montage
296,8,7,4483.33,180,740,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,33.068968,6962560699,Montage
291,8,7,4445.29,186,757,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,32.774522,6150899058,Montage
291,8,7,4374.31,186,752,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,32.264243,6252905761,Montage
291,8,7,5183.65,186,772,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,38.092166,6410476585,Montage
291,8,7,4494.87,186,754,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,33.153397,7545438690,Montage
296,8,7,4321.56,180,740,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,31.866194,7122832725,Montage
291,8,7,4192.51,186,752,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,30.921971,6163082819,Montage
291,8,7,3999.59,186,752,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,29.493814,6059683493,Montage
291,8,7,4115.23,186,769,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,30.342776,6302561418,Montage
291,8,7,13777.52,186,751,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,30.545743,6237207442,Montage
291,8,7,12800.57,186,752,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,28.360837,5830700030,Montage
291,8,7,14490.65,186,754,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,32.130466,6301488622,Montage
291,8,7,14598.16,186,788,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,32.369458,6509041915,Montage
291,8,7,13980.95,186,758,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,30.996065,6285590214,Montage
295,8,7,13629.5,199,806,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,30.219272,5404881478,Montage
291,8,7,13819.05,186,753,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,30.637516,6085858612,Montage
291,8,7,13864.68,186,790,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,30.739399,6658393433,Montage
291,8,7,13460.88,186,752,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,29.802056,6052315581,Montage
291,8,7,13905.99,186,770,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,30.829384,6112352074,Montage
395,8,7,2917.8,257,1042,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,39.389436,7822394431,Montage
391,8,7,3075.24,244,1013,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,41.378036,8604017440,Montage
391,8,7,3136.32,244,1029,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,42.366797,8496906648,Montage
391,8,7,3045.33,244,1029,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,41.117425,8411881281,Montage
395,8,7,3120.16,257,1095,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,42.151444,7888491774,Montage
391,8,7,3212.29,244,1031,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,43.412063,8728586251,Montage
395,8,7,3162.33,257,1077,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,42.746474,7906241989,Montage
391,8,7,3095.48,244,1029,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,41.807367,9140987538,Montage
391,8,7,3132.85,244,995,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,42.314532,8768190056,Montage
391,8,7,3061.41,244,1010,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,41.309929,8997914302,Montage
395,8,7,5829.28,257,1059,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,43.001641,8444420532,Montage
395,8,7,5782.24,257,1086,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,42.653459,8076779634,Montage
391,8,7,5341.95,244,995,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,39.384987,8456636524,Montage
391,8,7,5514.64,244,993,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,40.625666,8756536276,Montage
395,8,7,5753.7,257,1047,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,42.42803,7893122988,Montage
391,8,7,6022.81,244,1031,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,44.369208,8818270243,Montage
391,8,7,5737.59,244,1070,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,42.315637,8894256578,Montage
391,8,7,5374.58,244,1013,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,39.629512,8452038021,Montage
391,8,7,5850.6,244,1029,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,43.147321,8574229988,Montage
391,8,7,5937.48,244,1029,8,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,43.79904,8812185820,Montage
391,8,7,19092.27,244,1016,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,42.329869,8600798146,Montage
391,8,7,19392.38,244,1031,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,42.992887,8656331052,Montage
391,8,7,18486.28,244,993,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,40.983351,8487364920,Montage
395,8,7,19673.29,257,1099,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,43.62342,7950480636,Montage
391,8,7,19418.3,244,1029,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,43.054363,8620091514,Montage
391,8,7,17862.73,244,995,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,39.593547,8406265867,Montage
391,8,7,18779.42,244,995,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,41.631212,8682303005,Montage
391,8,7,18754.37,244,1012,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,41.579134,8755757176,Montage
391,8,7,17538.53,244,1010,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,38.876354,8308031770,Montage
391,8,7,19496.91,244,1029,8,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,43.228939,8570234513,Montage
495,8,7,4148.8,315,1388,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,55.823707,10724139780,Montage
495,8,7,4117.94,315,1316,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,55.680844,10775009547,Montage
495,8,7,3987.17,315,1335,8,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,53.856833,10342532433,Montage
